id,nPosture,idDOF,sDOF,idDOF_MJC,sDescShort,nDOF,nMA,nSD,cModelPosition,sReference
11,1,23,ra_mcp5_e_f,21,D5 MCP,10,9.034,0,0 0 0 90 0 0 0  25 20 0 0 0 0 0 0 0 0 0 0 0 NaN 0 0,Koh S et al. 2006. Intrinsic Muscle Contribution to the Metacarpophalangeal Joint Flexion Moment of the Middle Ring and Small Fingers. Journal of Hand Surgery.
12,1,23,ra_mcp5_e_f,21,D5 MCP,20,9.432,0,0 0 0 90 0 0 0  25 20 0 0 0 0 0 0 0 0 0 0 0 NaN 0 0,Koh S et al. 2006. Intrinsic Muscle Contribution to the Metacarpophalangeal Joint Flexion Moment of the Middle Ring and Small Fingers. Journal of Hand Surgery.
13,1,23,ra_mcp5_e_f,21,D5 MCP,30,9.871,0,0 0 0 90 0 0 0  25 20 0 0 0 0 0 0 0 0 0 0 0 NaN 0 0,Koh S et al. 2006. Intrinsic Muscle Contribution to the Metacarpophalangeal Joint Flexion Moment of the Middle Ring and Small Fingers. Journal of Hand Surgery.
14,1,23,ra_mcp5_e_f,21,D5 MCP,40,10.39,0,0 0 0 90 0 0 0  25 20 0 0 0 0 0 0 0 0 0 0 0 NaN 0 0,Koh S et al. 2006. Intrinsic Muscle Contribution to the Metacarpophalangeal Joint Flexion Moment of the Middle Ring and Small Fingers. Journal of Hand Surgery.
15,1,23,ra_mcp5_e_f,21,D5 MCP,50,10.67,0,0 0 0 90 0 0 0  25 20 0 0 0 0 0 0 0 0 0 0 0 NaN 0 0,Koh S et al. 2006. Intrinsic Muscle Contribution to the Metacarpophalangeal Joint Flexion Moment of the Middle Ring and Small Fingers. Journal of Hand Surgery.
16,1,23,ra_mcp5_e_f,21,D5 MCP,60,10.99,0,0 0 0 90 0 0 0  25 20 0 0 0 0 0 0 0 0 0 0 0 NaN 0 0,Koh S et al. 2006. Intrinsic Muscle Contribution to the Metacarpophalangeal Joint Flexion Moment of the Middle Ring and Small Fingers. Journal of Hand Surgery.
17,1,23,ra_mcp5_e_f,21,D5 MCP,70,10.63,0,0 0 0 90 0 0 0  25 20 0 0 0 0 0 0 0 0 0 0 0 NaN 0 0,Koh S et al. 2006. Intrinsic Muscle Contribution to the Metacarpophalangeal Joint Flexion Moment of the Middle Ring and Small Fingers. Journal of Hand Surgery.
18,1,23,ra_mcp5_e_f,21,D5 MCP,80,10.71,0,0 0 0 90 0 0 0  25 20 0 0 0 0 0 0 0 0 0 0 0 NaN 0 0,Koh S et al. 2006. Intrinsic Muscle Contribution to the Metacarpophalangeal Joint Flexion Moment of the Middle Ring and Small Fingers. Journal of Hand Surgery.
19,1,23,ra_mcp5_e_f,21,D5 MCP,90,10.51,0,0 0 0 90 0 0 0  25 20 0 0 0 0 0 0 0 0 0 0 0 NaN 0 0,Koh S et al. 2006. Intrinsic Muscle Contribution to the Metacarpophalangeal Joint Flexion Moment of the Middle Ring and Small Fingers. Journal of Hand Surgery.
20,1,24,ra_pip5_e_f,22,D5 PIP,10,5.53771,0,0 0 0 90 0 0 0  25 20 0 0 10 11 27 10 11 27 10 11 NaN 10 11 27,found value by scaling D2 MCP and D5MCP and using this scaling with D2 PIP to approximate D5 PIP
27,1,24,ra_pip5_e_f,22,D5 PIP,80,4.68436,0,0 0 0 90 0 0 0  25 20 0 0 40 81 15 40 81 15 40 81 NaN 40 81 15,found value by scaling D2 MCP and D5MCP and using this scaling with D2 PIP to approximate D5 PIP
30,1,24,ra_pip5_e_f,22,D5 PIP,110,2.47835,0,0 0 0 90 0 0 0  25 20 0 0 70 111 61 70 111 61 70 111 NaN 70 111 61,found value by scaling D2 MCP and D5MCP and using this scaling with D2 PIP to approximate D5 PIP
